datetime,athlete,distance,duration,gender,age_group,country,month,year,distance_2019,distance_2020
2019-06-18 00:00:00,227,7.83,45.016666666666666,F,35 - 54,Singapore,June,2019,7.83,
2019-06-25 00:00:00,227,24.83,165.33333333333331,F,35 - 54,Singapore,June,2019,24.83,
2019-07-02 00:00:00,227,0,0,F,35 - 54,Singapore,July,2019,0,
2019-07-09 00:00:00,227,15.65,169,F,35 - 54,Singapore,July,2019,15.65,
2019-07-16 00:00:00,227,0,0,F,35 - 54,Singapore,July,2019,0,
2019-07-23 00:00:00,227,0,0,F,35 - 54,Singapore,July,2019,0,
2019-07-30 00:00:00,227,7.0600000000000005,46.28333333333333,F,35 - 54,Singapore,July,2019,7.0600000000000005,
2019-08-06 00:00:00,227,0,0,F,35 - 54,Singapore,August,2019,0,
2019-08-13 00:00:00,227,0,0,F,35 - 54,Singapore,August,2019,0,
2019-08-20 00:00:00,227,0,0,F,35 - 54,Singapore,August,2019,0,
2019-08-27 00:00:00,227,0,0,F,35 - 54,Singapore,August,2019,0,
2019-09-03 00:00:00,227,3.84,26.366666666666667,F,35 - 54,Singapore,September,2019,3.84,
2019-09-10 00:00:00,227,0,0,F,35 - 54,Singapore,September,2019,0,
2019-09-17 00:00:00,227,0,0,F,35 - 54,Singapore,September,2019,0,
2019-09-24 00:00:00,227,14.09,88.33333333333334,F,35 - 54,Singapore,September,2019,14.09,
2019-10-01 00:00:00,227,10.9,74.75,F,35 - 54,Singapore,October,2019,10.9,
2019-10-08 00:00:00,227,7.04,43.13333333333333,F,35 - 54,Singapore,October,2019,7.04,
2019-10-15 00:00:00,227,15.370000000000001,107.1,F,35 - 54,Singapore,October,2019,15.370000000000001,
2019-10-22 00:00:00,227,19.8,143,F,35 - 54,Singapore,October,2019,19.8,
2019-10-29 00:00:00,227,10.03,59.45,F,35 - 54,Singapore,October,2019,10.03,
2019-11-05 00:00:00,227,22.93,144.25,F,35 - 54,Singapore,November,2019,22.93,
2019-11-12 00:00:00,227,24.33,164.83333333333334,F,35 - 54,Singapore,November,2019,24.33,
2019-11-19 00:00:00,227,18.62,116.33333333333334,F,35 - 54,Singapore,November,2019,18.62,
2019-11-26 00:00:00,227,29.26,184.41666666666666,F,35 - 54,Singapore,November,2019,29.26,
2019-12-03 00:00:00,227,0,0,F,35 - 54,Singapore,December,2019,0,
2019-12-10 00:00:00,227,0,0,F,35 - 54,Singapore,December,2019,0,
2019-12-17 00:00:00,227,0,0,F,35 - 54,Singapore,December,2019,0,
2019-12-24 00:00:00,227,9.231250000000001,57.75,F,35 - 54,Singapore,December,2019,9.231250000000001,
2020-01-01 00:00:00,227,19.9,159.1,F,35 - 54,Singapore,January,2020,,19.9
2020-01-08 00:00:00,227,29.29,206,F,35 - 54,Singapore,January,2020,,29.29
2020-01-15 00:00:00,227,19.53,172,F,35 - 54,Singapore,January,2020,,19.53
2020-01-22 00:00:00,227,8.15,102.43333333333334,F,35 - 54,Singapore,January,2020,,8.15
2020-01-29 00:00:00,227,32.269999999999996,215,F,35 - 54,Singapore,January,2020,,32.269999999999996
2020-02-05 00:00:00,227,34.870000000000005,239.86666666666667,F,35 - 54,Singapore,February,2020,,34.870000000000005
2020-02-12 00:00:00,227,61.519999999999996,424,F,35 - 54,Singapore,February,2020,,61.519999999999996
2020-02-19 00:00:00,227,54.59,371,F,35 - 54,Singapore,February,2020,,54.59
2020-02-26 00:00:00,227,49.55,337.43333333333334,F,35 - 54,Singapore,February,2020,,49.55
2020-03-04 00:00:00,227,27.36,194.85,F,35 - 54,Singapore,March,2020,,27.36
2020-03-11 00:00:00,227,0,0,F,35 - 54,Singapore,March,2020,,0
2020-03-18 00:00:00,227,0,0,F,35 - 54,Singapore,March,2020,,0
2020-03-25 00:00:00,227,0,0,F,35 - 54,Singapore,March,2020,,0
2020-04-01 00:00:00,227,0,0,F,35 - 54,Singapore,April,2020,,0
2020-04-08 00:00:00,227,0.16,1.6166666666666667,F,35 - 54,Singapore,April,2020,,0.16
2020-04-15 00:00:00,227,0,0,F,35 - 54,Singapore,April,2020,,0
2020-04-22 00:00:00,227,5.36,32.5,F,35 - 54,Singapore,April,2020,,5.36
2020-04-29 00:00:00,227,0,0,F,35 - 54,Singapore,April,2020,,0
2020-05-06 00:00:00,227,0,0,F,35 - 54,Singapore,May,2020,,0
2020-05-13 00:00:00,227,0,0,F,35 - 54,Singapore,May,2020,,0
2020-05-20 00:00:00,227,0,0,F,35 - 54,Singapore,May,2020,,0
2020-05-27 00:00:00,227,0,0,F,35 - 54,Singapore,May,2020,,0
2020-06-03 00:00:00,227,0,0,F,35 - 54,Singapore,June,2020,,0
2020-06-10 00:00:00,227,5.13,32.166666666666664,F,35 - 54,Singapore,June,2020,,5.13
2020-06-17 00:00:00,227,0,0,F,35 - 54,Singapore,June,2020,,0
2020-06-24 00:00:00,227,8.189,51.36666666666667,F,35 - 54,Singapore,June,2020,,8.189
2020-07-01 00:00:00,227,8.01,51.81666666666667,F,35 - 54,Singapore,July,2020,,8.01
2020-07-08 00:00:00,227,0,0,F,35 - 54,Singapore,July,2020,,0
2020-07-15 00:00:00,227,0,0,F,35 - 54,Singapore,July,2020,,0
2020-07-22 00:00:00,227,19,128.13333333333333,F,35 - 54,Singapore,July,2020,,19
2020-07-29 00:00:00,227,15.91,105.30000000000001,F,35 - 54,Singapore,July,2020,,15.91
2020-08-05 00:00:00,227,4.55,38.88333333333333,F,35 - 54,Singapore,August,2020,,4.55
2020-08-12 00:00:00,227,47.48,388,F,35 - 54,Singapore,August,2020,,47.48
2020-08-19 00:00:00,227,58.32,476,F,35 - 54,Singapore,August,2020,,58.32
2020-08-26 00:00:00,227,0,0,F,35 - 54,Singapore,August,2020,,0
2020-09-02 00:00:00,227,0,0,F,35 - 54,Singapore,September,2020,,0
2020-09-09 00:00:00,227,0,0,F,35 - 54,Singapore,September,2020,,0
2020-09-16 00:00:00,227,0,0,F,35 - 54,Singapore,September,2020,,0
2020-09-23 00:00:00,227,0,0,F,35 - 54,Singapore,September,2020,,0
2020-09-30 00:00:00,227,7.96,52.65,F,35 - 54,Singapore,September,2020,,7.96
2020-10-07 00:00:00,227,10.34,72,F,35 - 54,Singapore,October,2020,,10.34
2020-10-14 00:00:00,227,0,0,F,35 - 54,Singapore,October,2020,,0
2020-10-21 00:00:00,227,0,0,F,35 - 54,Singapore,October,2020,,0
2020-10-28 00:00:00,227,0,0,F,35 - 54,Singapore,October,2020,,0
2020-11-04 00:00:00,227,0,0,F,35 - 54,Singapore,November,2020,,0
2020-11-11 00:00:00,227,0,0,F,35 - 54,Singapore,November,2020,,0
2020-11-18 00:00:00,227,0,0,F,35 - 54,Singapore,November,2020,,0
2020-11-25 00:00:00,227,15.129999999999999,105.13333333333333,F,35 - 54,Singapore,November,2020,,15.129999999999999
2020-12-02 00:00:00,227,19.990000000000002,144,F,35 - 54,Singapore,December,2020,,19.990000000000002
2020-12-09 00:00:00,227,19.11,134.6,F,35 - 54,Singapore,December,2020,,19.11
2020-12-16 00:00:00,227,22.57,164.11666666666667,F,35 - 54,Singapore,December,2020,,22.57
2020-12-23 00:00:00,227,15.40777777777778,108.88888888888889,F,35 - 54,Singapore,December,2020,,15.40777777777778
2019-01-01 00:00:00,228,144.47,634.4333333333334,M,18 - 34,United Kingdom,January,2019,144.47,
2019-01-08 00:00:00,228,132.04000000000002,582.9166666666666,M,18 - 34,United Kingdom,January,2019,132.04000000000002,
2019-01-15 00:00:00,228,87.1,393.5833333333333,M,18 - 34,United Kingdom,January,2019,87.1,
2019-01-22 00:00:00,228,93.50999999999999,428.7833333333333,M,18 - 34,United Kingdom,January,2019,93.50999999999999,
2019-01-29 00:00:00,228,138.029,616.5833333333333,M,18 - 34,United Kingdom,January,2019,138.029,
2019-02-05 00:00:00,228,134.56900000000002,605.25,M,18 - 34,United Kingdom,February,2019,134.56900000000002,
2019-02-12 00:00:00,228,136.45,597.8833333333333,M,18 - 34,United Kingdom,February,2019,136.45,
2019-02-19 00:00:00,228,144.62,642.5,M,18 - 34,United Kingdom,February,2019,144.62,
2019-02-26 00:00:00,228,93.47900000000001,403.23333333333335,M,18 - 34,United Kingdom,February,2019,93.47900000000001,
2019-03-05 00:00:00,228,162.82999999999998,765.3333333333334,M,18 - 34,United Kingdom,March,2019,162.82999999999998,
2019-03-12 00:00:00,228,168.88000000000002,786.3666666666667,M,18 - 34,United Kingdom,March,2019,168.88000000000002,
2019-03-19 00:00:00,228,159.66,731.6666666666666,M,18 - 34,United Kingdom,March,2019,159.66,
2019-03-26 00:00:00,228,152.779,694.9499999999999,M,18 - 34,United Kingdom,March,2019,152.779,
2019-04-02 00:00:00,228,114.279,522.1333333333333,M,18 - 34,United Kingdom,April,2019,114.279,
2019-04-09 00:00:00,228,97.91,441.66666666666663,M,18 - 34,United Kingdom,April,2019,97.91,
2019-04-16 00:00:00,228,87.73,388.35,M,18 - 34,United Kingdom,April,2019,87.73,
2019-04-23 00:00:00,228,83.39999999999998,352.05,M,18 - 34,United Kingdom,April,2019,83.39999999999998,
2019-04-30 00:00:00,228,8.47,40.45,M,18 - 34,United Kingdom,April,2019,8.47,
2019-05-07 00:00:00,228,61.41,265.1166666666667,M,18 - 34,United Kingdom,May,2019,61.41,
2019-05-14 00:00:00,228,119.60000000000001,546.1833333333333,M,18 - 34,United Kingdom,May,2019,119.60000000000001,
2019-05-21 00:00:00,228,100.31,473.3166666666666,M,18 - 34,United Kingdom,May,2019,100.31,
2019-05-28 00:00:00,228,117.71000000000001,522.15,M,18 - 34,United Kingdom,May,2019,117.71000000000001,
2019-06-04 00:00:00,228,107.75999999999999,494.6500000000001,M,18 - 34,United Kingdom,June,2019,107.75999999999999,
2019-06-11 00:00:00,228,114.85,508.5,M,18 - 34,United Kingdom,June,2019,114.85,
2019-06-18 00:00:00,228,113.81,511.25,M,18 - 34,United Kingdom,June,2019,113.81,
2019-06-25 00:00:00,228,142.60999999999999,642.4166666666667,M,18 - 34,United Kingdom,June,2019,142.60999999999999,
2019-07-02 00:00:00,228,117.03999999999999,518.4166666666667,M,18 - 34,United Kingdom,July,2019,117.03999999999999,
2019-07-09 00:00:00,228,89.79000000000002,395.46666666666664,M,18 - 34,United Kingdom,July,2019,89.79000000000002,
2019-07-16 00:00:00,228,67.47,296.9166666666667,M,18 - 34,United Kingdom,July,2019,67.47,
2019-07-23 00:00:00,228,106.33,481.56666666666666,M,18 - 34,United Kingdom,July,2019,106.33,
2019-07-30 00:00:00,228,93.18,408.83333333333337,M,18 - 34,United Kingdom,July,2019,93.18,
2019-08-06 00:00:00,228,41.339,183.5,M,18 - 34,United Kingdom,August,2019,41.339,
2019-08-13 00:00:00,228,52.28,229.13333333333333,M,18 - 34,United Kingdom,August,2019,52.28,
2019-08-20 00:00:00,228,72.46,311.3833333333333,M,18 - 34,United Kingdom,August,2019,72.46,
2019-08-27 00:00:00,228,102.55,451.9166666666667,M,18 - 34,United Kingdom,August,2019,102.55,
2019-09-03 00:00:00,228,116.41,521.3,M,18 - 34,United Kingdom,September,2019,116.41,
2019-09-10 00:00:00,228,127.87,566.4000000000001,M,18 - 34,United Kingdom,September,2019,127.87,
2019-09-17 00:00:00,228,126.64999999999999,566.9666666666667,M,18 - 34,United Kingdom,September,2019,126.64999999999999,
2019-09-24 00:00:00,228,96.48,423.73333333333335,M,18 - 34,United Kingdom,September,2019,96.48,
2019-10-01 00:00:00,228,84.929,370.7166666666667,M,18 - 34,United Kingdom,October,2019,84.929,
2019-10-08 00:00:00,228,87.78999999999999,376.09999999999997,M,18 - 34,United Kingdom,October,2019,87.78999999999999,
2019-10-15 00:00:00,228,100.11000000000001,437.8166666666667,M,18 - 34,United Kingdom,October,2019,100.11000000000001,
2019-10-22 00:00:00,228,71.24000000000001,315.2333333333333,M,18 - 34,United Kingdom,October,2019,71.24000000000001,
2019-10-29 00:00:00,228,56.190000000000005,239.01666666666665,M,18 - 34,United Kingdom,October,2019,56.190000000000005,
2019-11-05 00:00:00,228,79.66999999999999,339.9,M,18 - 34,United Kingdom,November,2019,79.66999999999999,
2019-11-12 00:00:00,228,30.630000000000003,142.23333333333332,M,18 - 34,United Kingdom,November,2019,30.630000000000003,
2019-11-19 00:00:00,228,20.93,95.48333333333332,M,18 - 34,United Kingdom,November,2019,20.93,
2019-11-26 00:00:00,228,100.1,446.43333333333334,M,18 - 34,United Kingdom,November,2019,100.1,
2019-12-03 00:00:00,228,92.68,407.03333333333336,M,18 - 34,United Kingdom,December,2019,92.68,
2019-12-10 00:00:00,228,115.20999999999998,514.1166666666667,M,18 - 34,United Kingdom,December,2019,115.20999999999998,
2019-12-17 00:00:00,228,90.67,410.15,M,18 - 34,United Kingdom,December,2019,90.67,
2019-12-24 00:00:00,228,79.07375,331.47916666666663,M,18 - 34,United Kingdom,December,2019,79.07375,
2020-01-01 00:00:00,228,109.05999999999999,465.6,M,18 - 34,United Kingdom,January,2020,,109.05999999999999
2020-01-08 00:00:00,228,125.52999999999999,559.1833333333334,M,18 - 34,United Kingdom,January,2020,,125.52999999999999
2020-01-15 00:00:00,228,120.24000000000001,539.9333333333334,M,18 - 34,United Kingdom,January,2020,,120.24000000000001
2020-01-22 00:00:00,228,136.12,595.3166666666667,M,18 - 34,United Kingdom,January,2020,,136.12
2020-01-29 00:00:00,228,147.26000000000002,647.5666666666666,M,18 - 34,United Kingdom,January,2020,,147.26000000000002
2020-02-05 00:00:00,228,115.56999999999998,508.5,M,18 - 34,United Kingdom,February,2020,,115.56999999999998
2020-02-12 00:00:00,228,129.6,557.9000000000001,M,18 - 34,United Kingdom,February,2020,,129.6
2020-02-19 00:00:00,228,124.44,544.3,M,18 - 34,United Kingdom,February,2020,,124.44
2020-02-26 00:00:00,228,124.52000000000001,549.7166666666666,M,18 - 34,United Kingdom,February,2020,,124.52000000000001
2020-03-04 00:00:00,228,103.19999999999999,442.81666666666666,M,18 - 34,United Kingdom,March,2020,,103.19999999999999
2020-03-11 00:00:00,228,89.9,383.4666666666667,M,18 - 34,United Kingdom,March,2020,,89.9
2020-03-18 00:00:00,228,84.21,361.55,M,18 - 34,United Kingdom,March,2020,,84.21
2020-03-25 00:00:00,228,62.16,258.3333333333333,M,18 - 34,United Kingdom,March,2020,,62.16
2020-04-01 00:00:00,228,98.22000000000001,429.71666666666664,M,18 - 34,United Kingdom,April,2020,,98.22000000000001
2020-04-08 00:00:00,228,100.08,426.21666666666664,M,18 - 34,United Kingdom,April,2020,,100.08
2020-04-15 00:00:00,228,116.79899999999999,514.6,M,18 - 34,United Kingdom,April,2020,,116.79899999999999
2020-04-22 00:00:00,228,100.14,447.8666666666667,M,18 - 34,United Kingdom,April,2020,,100.14
2020-04-29 00:00:00,228,103.91,472.48333333333335,M,18 - 34,United Kingdom,April,2020,,103.91
2020-05-06 00:00:00,228,107.15,480.58333333333337,M,18 - 34,United Kingdom,May,2020,,107.15
2020-05-13 00:00:00,228,104.74000000000001,466.8166666666666,M,18 - 34,United Kingdom,May,2020,,104.74000000000001
2020-05-20 00:00:00,228,94.21,415.01666666666665,M,18 - 34,United Kingdom,May,2020,,94.21
2020-05-27 00:00:00,228,75.45,346.63333333333327,M,18 - 34,United Kingdom,May,2020,,75.45
2020-06-03 00:00:00,228,40.18,176.15,M,18 - 34,United Kingdom,June,2020,,40.18
2020-06-10 00:00:00,228,71.05,312.70000000000005,M,18 - 34,United Kingdom,June,2020,,71.05
2020-06-17 00:00:00,228,100.118,443.96666666666664,M,18 - 34,United Kingdom,June,2020,,100.118
2020-06-24 00:00:00,228,87.83999999999999,409.43333333333334,M,18 - 34,United Kingdom,June,2020,,87.83999999999999
2020-07-01 00:00:00,228,113.92000000000002,529.6500000000001,M,18 - 34,United Kingdom,July,2020,,113.92000000000002
2020-07-08 00:00:00,228,110.949,495.16666666666674,M,18 - 34,United Kingdom,July,2020,,110.949
2020-07-15 00:00:00,228,105.59,465.5666666666667,M,18 - 34,United Kingdom,July,2020,,105.59
2020-07-22 00:00:00,228,100.64999999999999,455.23333333333335,M,18 - 34,United Kingdom,July,2020,,100.64999999999999
2020-07-29 00:00:00,228,108.02,494.7333333333333,M,18 - 34,United Kingdom,July,2020,,108.02
2020-08-05 00:00:00,228,100.47,444.61666666666673,M,18 - 34,United Kingdom,August,2020,,100.47
2020-08-12 00:00:00,228,72.1,330.0333333333333,M,18 - 34,United Kingdom,August,2020,,72.1
2020-08-19 00:00:00,228,114.58,507.6166666666667,M,18 - 34,United Kingdom,August,2020,,114.58
2020-08-26 00:00:00,228,116.28,515.8666666666667,M,18 - 34,United Kingdom,August,2020,,116.28
2020-09-02 00:00:00,228,124.569,556.15,M,18 - 34,United Kingdom,September,2020,,124.569
2020-09-09 00:00:00,228,70.2,311.7666666666667,M,18 - 34,United Kingdom,September,2020,,70.2
2020-09-16 00:00:00,228,73.129,306,M,18 - 34,United Kingdom,September,2020,,73.129
2020-09-23 00:00:00,228,109.69,496.76666666666665,M,18 - 34,United Kingdom,September,2020,,109.69
2020-09-30 00:00:00,228,104.9,447.8666666666667,M,18 - 34,United Kingdom,September,2020,,104.9
2020-10-07 00:00:00,228,91.66999999999999,399.3,M,18 - 34,United Kingdom,October,2020,,91.66999999999999
2020-10-14 00:00:00,228,50.06,224.1,M,18 - 34,United Kingdom,October,2020,,50.06
2020-10-21 00:00:00,228,76.82,357.1833333333334,M,18 - 34,United Kingdom,October,2020,,76.82
2020-10-28 00:00:00,228,68.72,318.1666666666667,M,18 - 34,United Kingdom,October,2020,,68.72
2020-11-04 00:00:00,228,75.4,312.4,M,18 - 34,United Kingdom,November,2020,,75.4
2020-11-11 00:00:00,228,106.22,467.0166666666667,M,18 - 34,United Kingdom,November,2020,,106.22
2020-11-18 00:00:00,228,71.14999999999999,299.25,M,18 - 34,United Kingdom,November,2020,,71.14999999999999
2020-11-25 00:00:00,228,103.97,450.6166666666667,M,18 - 34,United Kingdom,November,2020,,103.97
2020-12-02 00:00:00,228,77.24000000000001,304.51666666666665,M,18 - 34,United Kingdom,December,2020,,77.24000000000001
2020-12-09 00:00:00,228,35.549,154.08333333333334,M,18 - 34,United Kingdom,December,2020,,35.549
2020-12-16 00:00:00,228,22.8,99.81666666666666,M,18 - 34,United Kingdom,December,2020,,22.8
2020-12-23 00:00:00,228,46.410000000000004,197.07592592592593,M,18 - 34,United Kingdom,December,2020,,46.410000000000004
2019-01-01 00:00:00,229,10.07,58.2,M,35 - 54,Brazil,January,2019,10.07,
2019-01-08 00:00:00,229,16.1,88.96666666666667,M,35 - 54,Brazil,January,2019,16.1,
2019-01-15 00:00:00,229,0,0,M,35 - 54,Brazil,January,2019,0,
2019-01-22 00:00:00,229,10.09,56.666666666666664,M,35 - 54,Brazil,January,2019,10.09,
2019-01-29 00:00:00,229,15.83,86.45,M,35 - 54,Brazil,January,2019,15.83,
2019-02-05 00:00:00,229,10.02,47.1,M,35 - 54,Brazil,February,2019,10.02,
2019-02-12 00:00:00,229,0,0,M,35 - 54,Brazil,February,2019,0,
2019-02-19 00:00:00,229,10.1,56.4,M,35 - 54,Brazil,February,2019,10.1,
2019-02-26 00:00:00,229,0,0,M,35 - 54,Brazil,February,2019,0,
2019-03-05 00:00:00,229,0,0,M,35 - 54,Brazil,March,2019,0,
2019-03-12 00:00:00,229,0,0,M,35 - 54,Brazil,March,2019,0,
2019-03-19 00:00:00,229,14.07,73.01666666666668,M,35 - 54,Brazil,March,2019,14.07,
2019-03-26 00:00:00,229,0,0,M,35 - 54,Brazil,March,2019,0,
2019-04-02 00:00:00,229,0,0,M,35 - 54,Brazil,April,2019,0,
2019-04-09 00:00:00,229,8.4,44.833333333333336,M,35 - 54,Brazil,April,2019,8.4,
2019-04-16 00:00:00,229,0,0,M,35 - 54,Brazil,April,2019,0,
2019-04-23 00:00:00,229,0,0,M,35 - 54,Brazil,April,2019,0,
2019-04-30 00:00:00,229,0,0,M,35 - 54,Brazil,April,2019,0,
2019-05-07 00:00:00,229,0,0,M,35 - 54,Brazil,May,2019,0,
2019-05-14 00:00:00,229,0,0,M,35 - 54,Brazil,May,2019,0,
2019-05-21 00:00:00,229,0,0,M,35 - 54,Brazil,May,2019,0,
2019-05-28 00:00:00,229,0,0,M,35 - 54,Brazil,May,2019,0,
2019-06-04 00:00:00,229,0,0,M,35 - 54,Brazil,June,2019,0,
2019-06-11 00:00:00,229,0,0,M,35 - 54,Brazil,June,2019,0,
2019-06-18 00:00:00,229,0,0,M,35 - 54,Brazil,June,2019,0,
2019-06-25 00:00:00,229,0,0,M,35 - 54,Brazil,June,2019,0,
2019-07-02 00:00:00,229,0,0,M,35 - 54,Brazil,July,2019,0,
2019-07-09 00:00:00,229,0,0,M,35 - 54,Brazil,July,2019,0,
2019-07-16 00:00:00,229,0,0,M,35 - 54,Brazil,July,2019,0,
2019-07-23 00:00:00,229,0,0,M,35 - 54,Brazil,July,2019,0,
2019-07-30 00:00:00,229,0,0,M,35 - 54,Brazil,July,2019,0,
2019-08-06 00:00:00,229,0,0,M,35 - 54,Brazil,August,2019,0,
2019-08-13 00:00:00,229,0,0,M,35 - 54,Brazil,August,2019,0,
2019-08-20 00:00:00,229,0,0,M,35 - 54,Brazil,August,2019,0,
2019-08-27 00:00:00,229,0,0,M,35 - 54,Brazil,August,2019,0,
2019-09-03 00:00:00,229,0,0,M,35 - 54,Brazil,September,2019,0,
2019-09-10 00:00:00,229,0,0,M,35 - 54,Brazil,September,2019,0,
2019-09-17 00:00:00,229,0,0,M,35 - 54,Brazil,September,2019,0,
2019-09-24 00:00:00,229,0,0,M,35 - 54,Brazil,September,2019,0,
2019-10-01 00:00:00,229,0,0,M,35 - 54,Brazil,October,2019,0,
2019-10-08 00:00:00,229,0,0,M,35 - 54,Brazil,October,2019,0,
2019-10-15 00:00:00,229,0,0,M,35 - 54,Brazil,October,2019,0,
2019-10-22 00:00:00,229,0,0,M,35 - 54,Brazil,October,2019,0,
2019-10-29 00:00:00,229,0,0,M,35 - 54,Brazil,October,2019,0,
2019-11-05 00:00:00,229,0,0,M,35 - 54,Brazil,November,2019,0,
2019-11-12 00:00:00,229,0,0,M,35 - 54,Brazil,November,2019,0,
2019-11-19 00:00:00,229,0,0,M,35 - 54,Brazil,November,2019,0,
2019-11-26 00:00:00,229,0,0,M,35 - 54,Brazil,November,2019,0,
2019-12-03 00:00:00,229,0,0,M,35 - 54,Brazil,December,2019,0,
2019-12-10 00:00:00,229,0,0,M,35 - 54,Brazil,December,2019,0,
2019-12-17 00:00:00,229,0,0,M,35 - 54,Brazil,December,2019,0,
2019-12-24 00:00:00,229,0,0,M,35 - 54,Brazil,December,2019,0,
2020-01-01 00:00:00,229,0,0,M,35 - 54,Brazil,January,2020,,0
2020-01-08 00:00:00,229,0,0,M,35 - 54,Brazil,January,2020,,0
2020-01-15 00:00:00,229,0,0,M,35 - 54,Brazil,January,2020,,0
2020-01-22 00:00:00,229,0,0,M,35 - 54,Brazil,January,2020,,0
2020-01-29 00:00:00,229,0,0,M,35 - 54,Brazil,January,2020,,0
2020-02-05 00:00:00,229,0,0,M,35 - 54,Brazil,February,2020,,0
2020-02-12 00:00:00,229,0,0,M,35 - 54,Brazil,February,2020,,0
2020-02-19 00:00:00,229,0,0,M,35 - 54,Brazil,February,2020,,0
2020-02-26 00:00:00,229,0,0,M,35 - 54,Brazil,February,2020,,0
2020-03-04 00:00:00,229,0,0,M,35 - 54,Brazil,March,2020,,0
2020-03-11 00:00:00,229,0,0,M,35 - 54,Brazil,March,2020,,0
2020-03-18 00:00:00,229,0,0,M,35 - 54,Brazil,March,2020,,0
2020-03-25 00:00:00,229,0,0,M,35 - 54,Brazil,March,2020,,0
2020-04-01 00:00:00,229,0,0,M,35 - 54,Brazil,April,2020,,0
2020-04-08 00:00:00,229,0,0,M,35 - 54,Brazil,April,2020,,0
2020-04-15 00:00:00,229,0,0,M,35 - 54,Brazil,April,2020,,0
2020-04-22 00:00:00,229,0,0,M,35 - 54,Brazil,April,2020,,0
2020-04-29 00:00:00,229,0,0,M,35 - 54,Brazil,April,2020,,0
2020-05-06 00:00:00,229,0,0,M,35 - 54,Brazil,May,2020,,0
2020-05-13 00:00:00,229,0,0,M,35 - 54,Brazil,May,2020,,0
2020-05-20 00:00:00,229,0,0,M,35 - 54,Brazil,May,2020,,0
2020-05-27 00:00:00,229,0,0,M,35 - 54,Brazil,May,2020,,0
2020-06-03 00:00:00,229,0,0,M,35 - 54,Brazil,June,2020,,0
2020-06-10 00:00:00,229,0,0,M,35 - 54,Brazil,June,2020,,0
2020-06-17 00:00:00,229,0,0,M,35 - 54,Brazil,June,2020,,0
2020-06-24 00:00:00,229,0,0,M,35 - 54,Brazil,June,2020,,0
2020-07-01 00:00:00,229,0,0,M,35 - 54,Brazil,July,2020,,0
2020-07-08 00:00:00,229,0,0,M,35 - 54,Brazil,July,2020,,0
2020-07-15 00:00:00,229,0,0,M,35 - 54,Brazil,July,2020,,0
2020-07-22 00:00:00,229,0,0,M,35 - 54,Brazil,July,2020,,0
2020-07-29 00:00:00,229,0,0,M,35 - 54,Brazil,July,2020,,0
2020-08-05 00:00:00,229,0,0,M,35 - 54,Brazil,August,2020,,0
2020-08-12 00:00:00,229,0,0,M,35 - 54,Brazil,August,2020,,0
2020-08-19 00:00:00,229,0,0,M,35 - 54,Brazil,August,2020,,0
2020-08-26 00:00:00,229,0,0,M,35 - 54,Brazil,August,2020,,0
2020-09-02 00:00:00,229,0,0,M,35 - 54,Brazil,September,2020,,0
2020-09-09 00:00:00,229,0,0,M,35 - 54,Brazil,September,2020,,0
2020-09-16 00:00:00,229,0,0,M,35 - 54,Brazil,September,2020,,0
2020-09-23 00:00:00,229,0,0,M,35 - 54,Brazil,September,2020,,0
2020-09-30 00:00:00,229,0,0,M,35 - 54,Brazil,September,2020,,0
2020-10-07 00:00:00,229,0,0,M,35 - 54,Brazil,October,2020,,0
2020-10-14 00:00:00,229,0,0,M,35 - 54,Brazil,October,2020,,0
2020-10-21 00:00:00,229,0,0,M,35 - 54,Brazil,October,2020,,0
2020-10-28 00:00:00,229,0,0,M,35 - 54,Brazil,October,2020,,0
2020-11-04 00:00:00,229,0,0,M,35 - 54,Brazil,November,2020,,0
2020-11-11 00:00:00,229,0,0,M,35 - 54,Brazil,November,2020,,0
2020-11-18 00:00:00,229,0,0,M,35 - 54,Brazil,November,2020,,0
2020-11-25 00:00:00,229,0,0,M,35 - 54,Brazil,November,2020,,0
2020-12-02 00:00:00,229,0,0,M,35 - 54,Brazil,December,2020,,0
2020-12-09 00:00:00,229,0,0,M,35 - 54,Brazil,December,2020,,0
2020-12-16 00:00:00,229,0,0,M,35 - 54,Brazil,December,2020,,0
2020-12-23 00:00:00,229,0,0,M,35 - 54,Brazil,December,2020,,0
2019-01-01 00:00:00,230,57.908,252.09999999999997,M,18 - 34,United States,January,2019,57.908,
2019-01-08 00:00:00,230,68.53899999999999,281.45,M,18 - 34,United States,January,2019,68.53899999999999,
2019-01-15 00:00:00,230,54.22,240.45,M,18 - 34,United States,January,2019,54.22,
2019-01-22 00:00:00,230,79.83000000000001,345.73333333333335,M,18 - 34,United States,January,2019,79.83000000000001,
2019-01-29 00:00:00,230,22.34,117.25,M,18 - 34,United States,January,2019,22.34,
2019-02-05 00:00:00,230,53.08,234.48333333333335,M,18 - 34,United States,February,2019,53.08,
2019-02-12 00:00:00,230,9.99,44.71666666666667,M,18 - 34,United States,February,2019,9.99,
2019-02-19 00:00:00,230,94.55,411.95,M,18 - 34,United States,February,2019,94.55,
2019-02-26 00:00:00,230,57.05,246.88333333333333,M,18 - 34,United States,February,2019,57.05,
2019-03-05 00:00:00,230,0,0,M,18 - 34,United States,March,2019,0,
2019-03-12 00:00:00,230,0,0,M,18 - 34,United States,March,2019,0,
